,pca0,pca1,tsne0,tsne1,impath,action
427,3.6218798,1.27037,-59.09818,-9.409562,427.png,5
428,-1.1703112,0.6381236,31.088816,21.87755,428.png,7
429,-1.2160826,0.2128504,30.16918,-5.081221,429.png,4
430,-1.2816515,0.44672707,41.729237,-1.4775757,430.png,4
431,-1.3400627,0.47131914,26.957851,23.275156,431.png,7
432,-1.4121298,-0.019225733,25.173058,-6.861996,432.png,4
433,-1.3194512,0.29640698,38.161858,-6.6766663,433.png,5
434,-1.0549074,0.5997719,41.550632,4.711553,434.png,7
435,-1.0858717,0.42276675,37.393063,1.8948889,435.png,5
436,-1.2489301,0.052911505,28.289364,-10.582268,436.png,5
437,-1.0626205,0.21896127,29.187311,-0.5067606,437.png,4
438,-1.2233764,0.18212505,20.550539,7.453804,438.png,3
439,-1.1155725,0.12676078,18.393816,-18.13984,439.png,2
440,-1.4233892,0.022496441,19.643665,0.80241734,440.png,5
441,-1.3331597,-0.07035885,18.18244,-10.6710005,441.png,4
442,-1.310886,-0.095792,17.3499,-2.3324668,442.png,6
443,-1.310886,-0.095792,17.349895,-2.3325171,443.png,4
444,-1.2871588,0.07606608,21.552954,-4.630385,444.png,3
445,-1.3874091,-0.02082527,15.628783,-5.53722,445.png,1
446,-1.2090299,0.05936539,16.00389,6.9176297,446.png,2
447,-1.385661,-0.107293524,17.204416,-1.3493202,447.png,5
448,-1.3307908,0.0034686525,15.671488,-3.415167,448.png,5
449,-1.3570843,-0.0133211035,20.268522,14.913815,449.png,1
450,-1.3144556,-0.13220595,12.256814,-5.4328756,450.png,5
451,-1.2381563,-0.0986459,14.376802,7.2963824,451.png,2
452,-1.2432246,0.10276312,19.895353,-7.8216615,452.png,5
453,-1.1810254,-0.12113061,16.58821,-17.385794,453.png,5
454,-1.157986,-0.12636453,12.854627,-9.84803,454.png,4
455,-1.2115015,-0.036793515,16.614641,0.748861,455.png,3
456,-1.2786877,-0.33177337,11.729585,-11.755176,456.png,4
457,-1.3240058,-0.38761744,2.94515,-1.8555462,457.png,4
458,-1.0674859,-0.09042435,4.1470985,2.5313416,458.png,4
459,-0.84612995,0.48883018,31.590816,6.09815,459.png,5
460,-1.0034171,-0.10578884,5.878112,-8.727691,460.png,4
461,-0.9893176,-0.050724592,15.027313,20.350977,461.png,7
462,-1.032252,-0.15007523,14.168676,20.218115,462.png,5
463,-0.94453543,-0.20488562,1.9592952,-6.922,463.png,2
464,-0.8596888,-0.025196431,15.030573,20.383507,464.png,7
465,-0.8679777,-0.14952217,14.192658,20.237282,465.png,7
466,-0.7201235,-0.6599777,-6.694798,-0.12925209,466.png,4
467,-0.5676061,0.086393364,3.1202667,9.439429,467.png,5
468,-0.6264258,-0.94307214,-9.367845,0.64406914,468.png,4
469,-0.5605173,-0.84152967,-9.062688,2.1163332,469.png,4
470,-0.6119624,-0.7047705,-7.8174887,3.4730833,470.png,4
471,-0.6048955,-0.68346703,-7.819781,3.4563076,471.png,4
472,0.41234916,0.7391716,-0.35148698,14.404279,472.png,5
473,0.24658367,-0.41101322,-14.290333,0.62054694,473.png,0
474,-0.093574725,-0.7852688,-13.819254,1.3982774,474.png,5
475,0.9066056,-0.79025877,-20.860432,5.857447,475.png,4
476,0.6155426,-0.59083563,-15.94816,6.2726,476.png,2
477,0.9518737,-0.5078933,-20.82442,5.4752426,477.png,4
478,0.9994207,-0.6403278,-17.196182,3.0227878,478.png,3
479,2.1269562,-0.7144748,-49.728756,6.190256,479.png,5
480,2.0130467,-0.8709792,-52.112934,4.972235,480.png,5
481,2.2538564,-0.60195184,-52.810707,1.9930041,481.png,5
482,2.2840593,-0.6385371,-51.96588,1.4324645,482.png,5
483,1.812275,-0.64548266,-52.584064,0.34986216,483.png,2
484,2.2969148,-0.34203756,-51.255672,0.41132462,484.png,5
485,2.0196283,-0.5098299,-52.582874,0.26544538,485.png,4
486,2.3067052,-0.79460835,-50.652843,6.6932845,486.png,5
487,2.025319,-0.9693357,-51.315525,4.8209023,487.png,4
488,2.0526316,-0.36633274,-55.559464,1.1990334,488.png,5
489,2.5447626,-0.1774522,-49.088223,-2.3021145,489.png,3
490,2.1409523,-0.09904225,-55.761024,0.8841849,490.png,5
491,2.4458435,-0.006470408,-49.725983,-2.5904877,491.png,7
492,2.3458953,-0.54765713,-49.249825,-1.7852275,492.png,5
493,2.4612877,-0.4768919,-57.89227,4.0574737,493.png,5
494,2.5405176,0.7208611,-59.08196,2.9169087,494.png,3
495,2.5424547,0.31522265,-58.800274,1.8860115,495.png,5
496,2.8340132,0.86566025,-54.64976,-7.7816396,496.png,7
497,-1.1707872,0.63283515,29.837807,22.318346,497.png,7
498,-1.2161472,0.22038734,31.042532,-5.819836,498.png,4
499,-1.2816515,0.44672707,41.176346,-1.0597913,499.png,4
500,-1.3400627,0.47131914,26.92239,22.716633,500.png,4
501,-1.3153696,0.4546389,39.37986,-6.8651724,501.png,5
502,-1.2362256,0.285577,33.161324,0.009885943,502.png,4
503,-1.0521111,0.8043372,27.741405,20.939661,503.png,7
504,-1.3078988,0.12311289,26.762226,-9.452988,504.png,4
505,-1.0097276,0.38300627,27.736633,1.4639347,505.png,4
506,-1.1959746,0.34165087,21.42322,9.09814,506.png,3
507,-1.2852871,-0.003809017,18.336536,-10.779034,507.png,4
508,-1.2402323,-0.013807505,17.704885,-2.53719,508.png,5
509,-1.1682417,0.14585748,22.374277,-9.676752,509.png,4
510,-1.3083632,0.18985939,20.856043,0.41810396,510.png,3
511,-1.2073679,0.072146215,21.761532,-10.008537,511.png,4
512,-1.3310958,-0.1154297,19.50073,-1.4590138,512.png,5
513,-0.68337905,1.1464255,39.09841,1.776441,513.png,1
514,-0.94913304,0.50626713,32.23307,-6.615128,514.png,5
515,-1.2723229,0.22645563,27.198935,-12.176512,515.png,5
516,-1.3108321,0.057390586,26.561028,-12.638268,516.png,4
517,-1.3556647,0.32336578,32.34295,-3.489465,517.png,4
518,-1.1547335,0.5748168,28.90636,8.72615,518.png,5
519,-1.1885749,0.05546072,23.814943,-9.175918,519.png,4
520,-1.3492342,-0.037416432,24.253126,-10.652404,520.png,4
521,-1.25981,0.13561176,22.685257,-0.9391555,521.png,4
522,-1.3528932,0.09742848,26.15336,-4.4459887,522.png,5
523,-1.3168479,0.14106569,25.038973,-9.610865,523.png,6
524,-1.2816707,0.09613614,34.44364,-8.928063,524.png,4
525,-1.2302347,0.12860626,26.252035,-4.3638005,525.png,4
526,-0.22035895,1.4521009,1.8671949,15.864393,526.png,5
527,-1.2728156,-0.13678445,17.818924,-11.78945,527.png,4
528,-1.2680234,-0.105101004,11.132088,-16.914228,528.png,4
529,-0.9956584,0.30766666,26.816133,1.5175028,529.png,4
530,-0.7680188,0.9304548,24.484352,10.356174,530.png,3
531,-1.2696,-0.04863483,16.365463,-12.531156,531.png,3
532,-1.1336918,-0.08904198,11.133236,-16.908821,532.png,4
533,-1.2678107,-0.2236885,16.213093,-12.51904,533.png,1
534,-1.2189876,-0.18956093,16.26743,-12.543912,534.png,5
535,-1.0593354,0.06374874,26.756632,-1.0613321,535.png,4
536,-1.0412146,0.46380523,22.29909,20.305365,536.png,7
537,-1.1692799,-0.3541913,4.678044,-4.963183,537.png,4
538,-1.1760603,-0.14857441,13.14189,-2.3267343,538.png,5
539,-0.5948126,0.73293453,33.042942,4.91252,539.png,5
540,-0.545349,0.3901514,12.649358,11.295276,540.png,1
541,-0.3976718,0.49778527,9.866865,10.848842,541.png,3
542,-0.44364598,0.4984552,4.5565424,6.2047563,542.png,7
543,-0.38172767,0.19058412,-5.4728527,12.245966,543.png,1
544,-0.3627759,-0.26742944,-12.603479,7.585198,544.png,7
545,0.102065794,-0.61348736,-13.328389,7.082853,545.png,6
546,0.05645558,-0.58563435,-13.225618,7.0810623,546.png,7
547,0.70225805,-1.2891065,-18.942247,4.278247,547.png,4
548,0.7785126,-1.1179928,-19.259375,5.3265977,548.png,4
549,0.6180541,-1.0710927,-17.372574,4.4652057,549.png,4
550,0.7043175,-1.1945182,-18.676321,5.003236,550.png,4
551,0.7993827,-1.0265548,-19.449608,5.2216983,551.png,4
552,0.9796358,-1.0267954,-19.56212,4.6506853,552.png,4
553,0.55691904,-1.0157769,-18.699446,5.6755753,553.png,4
554,0.64438444,-1.1722804,-18.367458,5.360496,554.png,4
555,0.55072093,-1.0908749,-18.087627,5.4632616,555.png,5
556,1.8733338,-0.8602886,-50.2244,5.5546026,556.png,4
557,2.530423,0.2286614,-56.914803,-2.8508255,557.png,5
558,2.6480298,0.48286232,-47.921196,-6.1546082,558.png,3
559,2.6397903,0.6625441,-57.13555,-3.0868294,559.png,5
560,2.9498668,0.75138223,-45.280785,-10.737805,560.png,5
561,2.1478205,-0.59874696,-58.584324,5.624183,561.png,5
562,2.4106035,-0.13248944,-59.81133,4.702572,562.png,5
563,2.9992943,0.89496964,-52.08029,-8.806047,563.png,5
564,3.729803,1.6150728,-49.231895,-15.575688,564.png,1
565,3.6389794,1.4041992,-49.6125,-14.986186,565.png,5
566,-1.1703112,0.6381236,31.036102,22.316015,566.png,7
567,-1.2160826,0.2128504,30.566027,-4.997098,567.png,4
568,-1.2854245,0.44825354,40.79211,-2.1604757,568.png,4
569,-1.3360705,0.47561115,26.594385,22.57273,569.png,7
570,-1.4127189,-0.01855699,25.222778,-7.972765,570.png,4
571,-1.31832,0.2947413,37.622208,-7.040981,571.png,5
572,-1.0524039,0.59096897,41.740986,4.314473,572.png,7
573,-1.0863605,0.42125916,37.608715,2.26752,573.png,5
574,-1.2906054,0.023157246,27.791115,-10.2938175,574.png,5
575,-1.062645,0.21956144,29.1877,-0.505175,575.png,4
576,-1.2242298,0.1822999,20.549553,7.457012,576.png,3
577,-1.2444937,0.14622106,18.819273,-18.08675,577.png,3
578,-1.2956396,0.18219762,28.722061,-12.1320505,578.png,5
579,-1.2949605,-0.011491278,15.739617,-8.81641,579.png,6
580,-1.3164364,0.26127154,19.040045,8.427128,580.png,3
581,-1.3085682,0.016481228,25.880136,-11.453605,581.png,5
582,-1.3185943,-0.031248437,16.228088,-8.407848,582.png,3
583,-1.3904603,-0.10525743,28.456516,-12.588926,583.png,5
584,-1.3156769,-0.26976144,15.599783,-9.084826,584.png,4
585,-1.3956528,-0.23665257,14.730091,-6.4799314,585.png,5
586,-1.0891128,-0.016970992,17.338371,-16.901365,586.png,4
587,-1.3533306,-0.25828904,19.067072,-1.9637622,587.png,5
588,-1.2840236,-0.2761481,12.030793,-11.461589,588.png,4
589,-1.2306501,-0.09478463,14.03795,2.6375108,589.png,5
590,-0.8939829,0.07536915,13.515463,-3.7105744,590.png,5
591,-0.91307384,0.09275721,7.9743695,-10.053053,591.png,5
592,-1.1912432,-0.29387715,3.5776608,-6.8766475,592.png,4
593,-1.1568003,-0.3381606,6.886783,-2.0889618,593.png,5
594,-1.0656179,-0.36483613,1.1664401,-5.945318,594.png,4
595,-1.1245408,-0.41590634,1.6592109,-3.9860806,595.png,5
596,-1.1019963,-0.5183581,-0.21263167,-3.618918,596.png,4
597,-0.9315595,-0.11876186,5.7930217,3.6143131,597.png,4
598,-0.7752929,0.22204329,14.404298,10.45914,598.png,3
599,-0.7847698,-0.029386144,6.821928,5.7105055,599.png,4
600,-0.76588196,-0.12086536,13.172322,10.124276,600.png,2
601,-0.86618847,0.17158231,5.33122,5.216675,601.png,7
602,-0.9605227,-0.71095127,-5.7807407,-0.97810644,602.png,5
603,-0.62919164,-0.8212123,-8.59282,0.7175773,603.png,4
604,-0.03143343,0.24107175,0.4644496,8.91329,604.png,5
605,-0.0075946953,-0.61006033,-10.660421,3.3892472,605.png,2
606,0.13286121,-0.10488621,-10.405887,8.325877,606.png,0
607,0.31566244,-0.27872705,-10.685797,8.220145,607.png,4
608,0.3058104,-0.316389,-11.8001375,5.748564,608.png,3
609,1.0031397,-0.3844269,-20.858925,6.9512477,609.png,4
610,1.0810952,-0.46730334,-17.140497,7.8318095,610.png,2
611,0.98219883,-0.017246991,-21.228125,8.07499,611.png,5
612,2.119482,-0.8424945,-50.035233,4.5021253,612.png,5
613,2.0871434,-1.0133126,-51.24788,4.046985,613.png,5
614,1.9539105,-0.9500916,-51.59009,3.6514704,614.png,5
615,1.9056453,-0.8839383,-50.84851,3.530329,615.png,5
616,2.2630513,-0.6076631,-54.11456,2.3448596,616.png,4
617,2.4460182,-0.32780805,-54.197926,0.22524367,617.png,5
618,2.1854322,-0.08076273,-44.35772,-7.891865,618.png,7
619,2.3309166,0.04858522,-44.369446,-8.161517,619.png,7
620,2.5323687,0.21755564,-44.369495,-8.600723,620.png,7
621,2.7369843,0.8916004,-44.58906,-9.908215,621.png,7
622,2.7340515,0.52388585,-46.824253,-10.399549,622.png,5
623,2.3361654,0.29799768,-48.158325,-3.1782882,623.png,3
624,2.761489,0.22160517,-47.018345,-10.032871,624.png,1
625,2.7286537,0.7461109,-46.92202,-12.561098,625.png,7
626,3.150442,1.5967042,-51.449776,-16.281204,626.png,5
627,2.2751274,0.5119204,-46.7155,-3.2470856,627.png,3
628,3.2236485,1.3800946,-51.345066,-16.171347,628.png,5
629,2.7035732,0.342381,-55.840958,-6.404917,629.png,3
630,2.333416,0.62326753,-46.354774,-12.944885,630.png,5
631,2.1405816,-0.116058305,-47.09625,-2.61001,631.png,3
632,3.1247075,1.0689113,-52.855278,-15.405897,632.png,5
633,2.2450743,-0.15377732,-56.800438,-5.5736036,633.png,7
634,1.941646,-0.8717776,-55.742477,9.239191,634.png,4
635,2.0808556,-1.0931144,-55.39801,9.946078,635.png,5
636,2.2641082,-0.9160367,-55.978493,10.362308,636.png,5
637,2.1550086,-1.0850558,-53.88557,9.008602,637.png,3
638,-1.1703112,0.6381236,30.519348,21.309057,638.png,7
639,-1.2160826,0.2128504,30.478214,-5.6020436,639.png,4
640,-1.2819467,0.44491112,41.716606,-1.9554449,640.png,6
641,-1.236543,0.38153106,38.71949,-1.4254799,641.png,4
642,-1.3096889,0.51260704,26.465527,21.59759,642.png,7
643,-1.416394,-0.012669444,25.780586,-6.9309344,643.png,4
644,-1.2943889,0.21703056,36.834427,-8.518976,644.png,5
645,-1.1014668,0.6089994,37.483837,6.7610326,645.png,4
646,-0.9387155,0.7319039,24.838104,10.819163,646.png,3
647,-1.167315,0.48025677,37.420097,6.9728017,647.png,5
648,-1.265268,0.12136429,29.107891,-9.612364,648.png,5
649,-1.0056567,0.30645552,32.622566,-10.613974,649.png,4
650,-1.2175874,0.1694392,19.02974,5.973006,650.png,3
651,-1.2041688,0.4294817,31.18657,2.2928998,651.png,5
652,-1.047007,0.3311552,16.243359,7.2819953,652.png,2
653,-1.1698283,0.50051606,30.521864,7.4272256,653.png,5
654,-1.3608203,-0.16651225,15.225546,-5.393805,654.png,4
655,-1.3194655,-0.09533866,21.034151,-5.307124,655.png,4
656,-1.3717171,-0.19596519,19.423962,-2.0795343,656.png,5
657,-1.3086408,-0.12325324,12.568568,-12.0673,657.png,4
658,-1.4014243,-0.08672912,17.5655,-0.18889816,658.png,4
659,-1.0765017,0.69815034,31.425903,8.211132,659.png,5
660,-1.0518903,0.3636513,14.122846,8.288963,660.png,3
661,-1.1793834,-0.04942355,18.19264,-5.9670444,661.png,5
662,-1.2150791,-0.13734221,12.725755,-8.10519,662.png,5
663,-1.3510408,-0.2415149,12.278536,-6.469383,663.png,4
664,-1.2637793,-0.22429042,9.829309,-3.9948478,664.png,5
665,-1.0198379,-0.14780997,15.80093,-16.903038,665.png,4
666,-1.3074644,-0.25629178,12.048768,-2.532321,666.png,4
667,-0.77470905,0.34517732,25.610823,4.416484,667.png,4
668,-0.9713149,0.5300143,17.602772,21.343006,668.png,7
669,-1.3273855,-0.1673931,7.4037423,-6.528435,669.png,7
670,-1.3322825,-0.21873137,4.765874,-6.7450595,670.png,7
671,-1.2744882,-0.43619782,3.5553331,-5.967627,671.png,4
672,-1.2200332,-0.28574923,5.3912854,0.17547172,672.png,4
673,-0.9188884,0.25687504,9.617921,1.7725989,673.png,4
674,-1.0448682,0.074392006,8.6914,-0.5409979,674.png,3
675,-0.9998162,-0.13198529,4.720707,-1.2616613,675.png,5
676,-0.8184215,0.016822036,11.90863,8.746112,676.png,2
677,-0.7852234,0.2584193,5.7302184,11.2188,677.png,5
678,-1.105172,-0.5147212,-0.12795715,-2.612067,678.png,4
679,-1.0336707,-0.5105577,-0.6676425,-0.37961486,679.png,4
680,-1.0877516,-0.57067984,-0.72540915,-1.6127751,680.png,4
681,-0.021138305,1.0820819,1.8138527,15.92262,681.png,5
682,-0.6959813,-0.2890293,-6.8929944,-2.7010262,682.png,3
683,-0.34412053,-0.3948171,-6.3970127,5.2903438,683.png,4
684,-0.50791776,-0.43014997,-10.442883,5.0853024,684.png,3
685,-0.15851977,-0.54049414,-8.947055,5.5096483,685.png,4
686,0.087338895,-0.44280577,-11.434433,5.508879,686.png,3
687,0.6386562,-1.1828692,-17.926346,4.0270715,687.png,4
688,0.65718615,-1.1393238,-17.784866,4.8914595,688.png,3
689,1.934377,-0.81495714,-50.002525,4.17032,689.png,5
690,2.0913749,-0.83441037,-50.44494,3.770348,690.png,5
691,2.1039507,-0.8379365,-52.258347,4.186086,691.png,4
692,2.2056873,-0.7989112,-49.557793,3.022911,692.png,7
693,2.2575681,-0.81859404,-49.5968,3.0974865,693.png,5
694,1.932868,-0.89378214,-52.16842,4.007365,694.png,5
695,2.1339502,-0.82485324,-49.9485,2.9445152,695.png,5
696,1.8596724,-0.8107131,-53.032,4.058417,696.png,5
697,2.1905127,-0.21095662,-43.077614,-7.0569086,697.png,3
698,1.9328072,-0.88357097,-48.47371,6.300872,698.png,5
699,2.4216304,-0.10332614,-42.78615,-7.5955796,699.png,7
700,2.3155158,-0.20167172,-42.81392,-7.408372,700.png,7
701,2.224273,-0.26846826,-42.826374,-7.2795157,701.png,7
702,2.1976123,-0.3107464,-42.86122,-7.0764303,702.png,5
703,2.0861197,-0.6690321,-46.307144,1.177615,703.png,3
704,2.2107348,-0.34414336,-42.615677,-7.607823,704.png,5
705,2.0768723,-0.6436746,-46.303963,1.1676121,705.png,3
706,2.428059,-0.0436464,-42.393974,-8.030457,706.png,7
707,2.3920789,-0.04387761,-42.688267,-8.158313,707.png,7
708,2.438805,-0.008350551,-42.754692,-8.272231,708.png,7
709,2.4936042,-0.19408979,-42.96222,-8.229135,709.png,7
710,2.7176259,0.14134711,-43.604717,-8.567139,710.png,0
711,2.5790055,0.2050338,-45.230793,-9.113873,711.png,5
712,2.8572628,0.51612705,-47.81553,-5.65076,712.png,3
713,2.9645495,1.1990719,-49.17767,-12.851028,713.png,7
714,3.474222,0.7430659,-53.955196,-15.01206,714.png,5
715,3.1287382,1.0210516,-59.09595,-9.467099,715.png,7
716,-1.1703112,0.6381236,31.090757,22.112017,716.png,7
717,-1.2160826,0.2128504,30.989481,-5.3542404,717.png,4
718,-1.2813444,0.44641572,40.771652,-1.2156537,718.png,4
719,-1.3400627,0.47131914,26.760262,23.513552,719.png,7
720,-1.4077078,-0.016886543,25.889881,-7.5369015,720.png,4
721,-1.3186333,0.30283508,38.35883,-7.448744,721.png,5
722,-1.0547175,0.59634507,41.838196,4.271181,722.png,7
723,-1.0887179,0.41850448,36.953922,2.3560998,723.png,5
724,-1.2376283,0.07211662,27.78945,-10.6830435,724.png,5
725,-0.9626921,0.41834193,29.654928,0.20308667,725.png,4
726,-1.2830518,0.32203484,21.31015,7.9074693,726.png,7
727,-1.0532202,0.27033758,19.603802,-18.044935,727.png,5
728,-1.1968287,0.07459354,19.644728,-9.250264,728.png,5
729,-1.3574249,-0.15982668,17.340786,-7.339189,729.png,5
730,-1.2163211,0.18676981,18.91461,-6.681538,730.png,5
731,-1.0468491,0.45144668,20.637104,9.629983,731.png,0
732,-1.2280452,0.29462498,20.059958,9.220229,732.png,6
733,-1.3217708,0.1644753,18.27595,0.95038635,733.png,3
734,-1.3494374,-0.21194124,12.31817,-11.860191,734.png,4
735,-1.4147351,-0.1901543,16.80346,-0.087879114,735.png,4
736,-1.3003694,-0.2099071,13.940419,-1.0071884,736.png,4
737,-1.203417,0.008055984,13.895482,1.5352895,737.png,4
738,-1.1936353,0.485801,23.966055,6.5918994,738.png,6
739,-1.1012946,0.45056286,23.926197,6.5588884,739.png,4
740,-0.9661788,0.6291348,19.087755,20.771029,740.png,1
741,-0.8975625,0.5515488,20.088758,11.216408,741.png,3
742,-1.1008911,0.039899934,10.690089,-3.276532,742.png,5
743,-1.2382367,-0.062183116,11.773732,-4.6188903,743.png,3
744,-0.73180294,0.27512264,23.8697,-15.535067,744.png,5
745,-1.1076043,-0.13393618,10.687402,0.6080607,745.png,2
746,-1.0846277,0.059726622,10.171974,-1.0212685,746.png,5
747,-1.0756965,-0.26075962,3.8435965,-7.539633,747.png,2
748,-0.78373367,0.12010418,11.347863,4.9140368,748.png,2
749,-1.1247528,0.22617215,21.005636,19.680416,749.png,7
750,-1.1471151,-0.34788147,0.720367,-4.919706,750.png,4
751,-0.7605899,-0.038360942,3.364871,3.1572256,751.png,4
752,-0.7669371,0.18237507,9.510065,5.2140684,752.png,3
753,-1.0462192,-0.46527842,-0.40249404,-4.683047,753.png,0
754,-0.9663229,-0.3592506,-0.64669216,-4.9677753,754.png,2
755,-1.0815786,-0.18134655,0.5733251,0.5858123,755.png,7
756,-1.0549169,-0.5767622,-3.3249717,-1.528796,756.png,0
757,-1.0239848,-0.5070028,-2.9619977,-1.2201489,757.png,4
758,-0.97406965,-0.39564145,-3.1937714,-4.2593904,758.png,5
759,-0.8565247,-0.68199253,-6.6749973,-1.2796025,759.png,2
760,-0.76598936,-0.5162528,-3.8171678,-4.1940465,760.png,2
761,-0.9205649,-0.6101604,-3.7746012,-0.46442482,761.png,4
762,-0.75357866,-0.4612771,-4.061891,-4.198489,762.png,4
763,-0.5629382,-0.18454516,-5.516322,-6.834611,763.png,4
764,-0.64664876,-0.19417146,-5.045719,-6.8776817,764.png,4
765,-0.5490491,-0.038903803,-2.8832562,6.21971,765.png,7
766,-0.25193787,0.10025478,-2.9166362,6.241435,766.png,5
767,0.5088615,0.21330301,-8.510941,8.602116,767.png,1
768,0.91890424,-0.4799245,-15.982562,7.3279376,768.png,7
769,2.1054516,-0.6911801,-47.771107,0.33405492,769.png,3
770,2.1278348,-0.94648635,-49.496716,8.077089,770.png,1
771,2.17705,-0.7655285,-49.19235,7.817076,771.png,4
772,2.0554664,-0.8100428,-47.91892,0.48569596,772.png,2
773,2.1877265,-0.53573585,-50.290833,-0.42395374,773.png,0
774,2.2121441,-0.28196877,-50.17967,-0.8963512,774.png,3
775,2.2057931,-0.47610497,-56.729076,0.8045072,775.png,5
776,2.4810982,-0.2040286,-51.8993,-4.347756,776.png,2
777,2.3674607,-0.38452017,-57.389313,0.33698305,777.png,5
778,2.3927832,-0.41283774,-51.62275,-5.575334,778.png,3
779,2.3819418,-0.14639448,-58.162823,0.10751689,779.png,7
780,2.4189057,-0.21146081,-58.842136,0.7061864,780.png,5
781,2.8209212,0.18846865,-51.70744,-5.1961718,781.png,5
782,2.204737,-0.70377475,-53.659576,4.720947,782.png,5
783,1.9948965,-0.6579493,-47.059258,3.2466128,783.png,5
784,2.2519445,-0.618863,-47.568943,2.0729892,784.png,5
785,1.9019713,-0.9571449,-52.177948,7.729394,785.png,3
786,2.2158148,-0.6874304,-47.66811,1.5833793,786.png,3
787,2.276549,-0.39789778,-56.083885,8.607801,787.png,3
788,2.2591546,-0.57156956,-58.259197,6.516138,788.png,7
789,2.4213688,-0.5084553,-57.04339,10.058519,789.png,5
790,2.2100518,-0.59562004,-56.74611,10.938683,790.png,7
791,-1.1703112,0.6381236,30.519348,21.309057,791.png,7
792,-1.2160826,0.2128504,30.856266,-5.1543674,792.png,4
793,-1.2854245,0.44825354,40.606136,-1.8172332,793.png,4
794,-1.3360705,0.47561115,26.594385,22.57273,794.png,7
795,-1.4129089,-0.013848829,25.67369,-7.880349,795.png,4
796,-1.3186333,0.30283508,38.35883,-7.448744,796.png,5
797,-1.0576828,0.59899056,42.16232,4.3363776,797.png,7
798,-1.0909225,0.41880804,37.109505,2.5081563,798.png,5
799,-1.2826276,0.06663453,28.432709,-10.121331,799.png,5
800,-1.061837,0.22002801,29.188475,-0.50464714,800.png,4
801,-1.2233727,0.18115939,20.55013,7.4520144,801.png,3
802,-1.1498947,0.081410296,18.672533,-17.380335,802.png,4
803,-1.3218739,0.035889875,17.860737,-2.3916388,803.png,5
804,-1.1713545,0.17536537,21.940775,-10.902793,804.png,4
805,-1.3560677,0.26598573,24.368105,2.4649405,805.png,3
806,-1.1673951,0.22496112,21.982298,-11.332438,806.png,5
807,-1.2760477,0.31328148,24.42082,2.53294,807.png,4
808,-1.2373254,0.35974178,24.199562,22.359406,808.png,7
809,-1.3510488,-0.05973218,13.369046,-11.807345,809.png,2
810,-1.3907322,0.03677712,19.96534,-0.46131867,810.png,5
811,-1.3463719,-0.2196374,12.337612,-11.878048,811.png,4
812,-1.4147351,-0.1901543,16.803339,-0.08799711,812.png,4
813,-1.3003694,-0.2099071,13.9403715,-1.0072032,813.png,4
814,-1.2914777,-0.05266002,14.289262,0.8007598,814.png,4
815,-0.5009186,1.0929474,34.340057,7.69318,815.png,5
816,-0.9598278,0.7570092,19.52866,20.91139,816.png,7
817,-1.2009603,-0.040023044,11.292404,-4.395228,817.png,3
818,-1.0035218,0.09159151,7.746948,-8.518182,818.png,4
819,-1.175759,-0.017921742,8.586529,-1.2959849,819.png,2
820,-1.0696566,0.009303127,12.18709,0.49053866,820.png,4
821,-1.1535453,-0.156152,7.8020864,-2.0220287,821.png,5
822,-0.9401588,0.20021833,22.570827,3.5569243,822.png,4
823,-1.0775539,0.4315426,21.79091,21.403194,823.png,7
824,-1.2752633,-0.3949087,2.2882903,-4.604816,824.png,2
825,-1.171605,-0.30314845,2.537976,-2.7382638,825.png,4
826,-1.2673483,-0.37647825,2.0458024,-3.8972769,826.png,4
827,-1.0408612,-0.13514209,4.069879,2.363795,827.png,4
828,-1.3364975,-0.18089846,5.5200305,-6.993508,828.png,5
829,-1.3294489,-0.38135955,5.851159,-4.8328815,829.png,4
830,-0.94594425,0.25847974,4.000937,9.812396,830.png,1
831,-0.73182607,0.1799816,3.4413292,8.57052,831.png,6
832,-0.8030137,0.29219592,3.8739066,9.549092,832.png,5
833,-0.93991035,-0.0062571703,5.10823,-1.7281909,833.png,6
834,-0.68988365,0.42068535,3.9439702,10.248073,834.png,5
835,-0.93578225,-0.033614468,-0.44087717,4.56862,835.png,4
836,-0.79522663,0.09110826,-4.230158,3.9924822,836.png,3
837,-0.7965313,-0.2342972,-0.5377811,4.565717,837.png,5
838,-0.48276806,-0.5020296,-5.1242085,3.578618,838.png,6
839,-0.3968251,-0.39991468,-4.8740945,3.709688,839.png,4
840,-0.5088566,-0.5023007,-7.176473,3.1053164,840.png,4
841,-0.4722643,-0.7430124,-7.964975,3.5952427,841.png,4
842,0.1633772,0.5799096,-0.36379138,13.2172785,842.png,7
843,-0.20429917,-0.896784,-11.896616,2.6438227,843.png,4
844,-0.17323728,-1.0763232,-13.055779,2.7810292,844.png,4
845,-0.21793029,-0.952569,-12.600402,3.313282,845.png,4
846,-0.032963,-0.43297067,-10.677378,7.0067225,846.png,5
847,1.390269,-0.09937259,-21.72957,6.586462,847.png,4
848,2.2021322,0.778895,-44.47218,-11.580714,848.png,5
849,2.670664,-0.17371719,-46.655045,-0.66219556,849.png,3
850,2.4532285,-0.44885173,-52.16205,-2.506753,850.png,6
851,2.4976563,-0.2457174,-52.17656,-2.7213798,851.png,7
852,2.5464232,-0.118183695,-52.444798,-2.9214823,852.png,5
853,2.5223145,-0.22745399,-51.28488,-6.247368,853.png,0
854,2.46756,-0.013315231,-50.992146,-6.405276,854.png,3
