,pca0,pca1,tsne0,tsne1,impath,action
423,0.9034927,0.73911196,29.222633,-10.124184,423.png,2
424,1.5327575,-0.86235875,0.05050039,-33.88654,424.png,2
425,-1.2571251,-0.30788636,1.1480277,39.23432,425.png,2
426,-0.95864433,-0.4904204,-1.9107281,13.223164,426.png,2
427,-0.2204813,0.92155427,-35.91136,-2.0537286,427.png,1
428,0.9034927,0.73911196,29.229939,-10.12576,428.png,2
429,1.5327575,-0.86235875,0.15095979,-33.867306,429.png,2
430,-1.2571251,-0.30788636,1.1034113,39.12092,430.png,2
431,-0.95864433,-0.4904204,-1.9349715,13.220593,431.png,2
432,-0.2204813,0.92155427,-35.81876,-2.0148685,432.png,1
433,0.9034927,0.73911196,29.159761,-10.218368,433.png,2
434,1.5327575,-0.86235875,0.040912677,-33.874367,434.png,2
435,-1.2571251,-0.30788636,1.067347,39.184193,435.png,2
436,-0.95864433,-0.4904204,-1.8738383,13.304462,436.png,2
437,-0.2204813,0.92155427,-35.90655,-2.0566602,437.png,1
438,0.9034927,0.73911196,29.259289,-10.221533,438.png,2
439,1.5327575,-0.86235875,0.14408939,-33.876774,439.png,2
440,-1.2571251,-0.30788636,1.1895578,39.17774,440.png,2
441,-0.95864433,-0.4904204,-1.9776837,13.321172,441.png,2
442,-0.2204813,0.92155427,-35.897785,-1.9461045,442.png,1
443,0.9034927,0.73911196,29.234404,-10.127751,443.png,2
444,1.5327575,-0.86235875,0.15090714,-33.86719,444.png,2
445,-1.2571251,-0.30788636,1.1861995,39.158775,445.png,2
446,-0.95864433,-0.4904204,-1.8739187,13.3046875,446.png,2
447,-0.2204813,0.92155427,-35.81876,-2.0148685,447.png,1
448,0.9034927,0.73911196,29.262676,-10.216719,448.png,2
449,1.5327575,-0.86235875,0.15003616,-33.86957,449.png,2
450,-1.2571251,-0.30788636,1.1252744,39.11524,450.png,2
451,-0.95864433,-0.4904204,-1.873943,13.304723,451.png,2
452,-0.2204813,0.92155427,-35.91949,-2.047667,452.png,1
453,0.9034927,0.73911196,29.183184,-10.235211,453.png,2
454,1.5327575,-0.86235875,0.08655416,-33.783237,454.png,2
455,-1.2571251,-0.30788636,1.067323,39.184124,455.png,2
456,-0.95864433,-0.4904204,-1.9285517,13.220373,456.png,2
457,-0.2204813,0.92155427,-35.817604,-2.0082448,457.png,1
458,0.9034927,0.73911196,29.229834,-10.125706,458.png,2
459,1.5327575,-0.86235875,0.15090981,-33.867184,459.png,2
460,-1.2571251,-0.30788636,1.1509416,39.233253,460.png,2
461,-0.95864433,-0.4904204,-1.9804494,13.317791,461.png,2
462,-0.2204813,0.92155427,-35.81876,-2.0148685,462.png,1
463,0.9034927,0.73911196,29.23416,-10.238407,463.png,2
464,1.5327575,-0.86235875,0.08683448,-33.783115,464.png,2
465,-1.2571251,-0.30788636,1.0672225,39.183567,465.png,2
466,-0.95864433,-0.4904204,-1.8743103,13.305531,466.png,2
467,-0.2204813,0.92155427,-35.92259,-2.0445168,467.png,1
468,0.9034927,0.73911196,29.150328,-10.19606,468.png,2
469,1.5327575,-0.86235875,0.04092928,-33.87441,469.png,2
470,-1.2571251,-0.30788636,1.0674497,39.184715,470.png,2
471,-0.95864433,-0.4904204,-1.9804649,13.317771,471.png,2
472,-0.2204813,0.92155427,-35.89193,-1.943901,472.png,1
473,0.9034927,0.73911196,29.150803,-10.167748,473.png,2
474,1.5327575,-0.86235875,0.08683448,-33.783115,474.png,2
475,-1.2571251,-0.30788636,1.1166699,39.1162,475.png,2
476,-0.95864433,-0.4904204,-1.8742183,13.305344,476.png,2
477,-0.2204813,0.92155427,-35.913044,-1.9543226,477.png,1
478,0.9034927,0.73911196,29.156769,-10.213557,478.png,2
479,1.5327575,-0.86235875,0.08915687,-33.78285,479.png,2
480,-1.2571251,-0.30788636,1.173441,39.136295,480.png,2
481,-0.95864433,-0.4904204,-1.9342368,13.220514,481.png,2
482,-0.2204813,0.92155427,-35.913044,-1.9543226,482.png,1
483,0.9034927,0.73911196,29.159124,-10.217452,483.png,2
484,1.5327575,-0.86235875,0.14879617,-33.87176,484.png,2
485,-1.2571251,-0.30788636,1.1861409,39.158577,485.png,2
486,-0.95864433,-0.4904204,-1.926788,13.220444,486.png,2
487,-0.2204813,0.92155427,-35.88562,-2.0634897,487.png,1
488,0.9034927,0.73911196,29.196894,-10.124909,488.png,2
489,1.5327575,-0.86235875,0.041537754,-33.87534,489.png,2
490,-1.2571251,-0.30788636,1.0715729,39.20049,490.png,2
491,-0.95864433,-0.4904204,-1.8738383,13.304462,491.png,2
492,-0.2204813,0.92155427,-35.90853,-1.9510053,492.png,1
493,0.9034927,0.73911196,29.14996,-10.194466,493.png,2
494,1.5327575,-0.86235875,0.08736517,-33.783028,494.png,2
495,-1.2571251,-0.30788636,1.0907602,39.12889,495.png,2
496,-0.95864433,-0.4904204,-1.8735673,13.303699,496.png,2
497,-0.2204813,0.92155427,-35.88562,-2.0634897,497.png,1
498,0.9034927,0.73911196,29.26072,-10.219547,498.png,2
499,1.5327575,-0.86235875,0.048055153,-33.88335,499.png,2
